date,OT
2025-01-01 00:00:00,249795354.8315288
2025-01-01 00:00:01,249456491.54308388
2025-01-01 00:00:02,245564750.96795407
2025-01-01 00:00:03,245926473.03262293
2025-01-01 00:00:04,248062863.12794128
2025-01-01 00:00:05,245827338.78218237
2025-01-01 00:00:06,249268710.3811371
2025-01-01 00:00:07,249825007.06710118
2025-01-01 00:00:08,249634175.8244651
2025-01-01 00:00:09,249709684.05128354
2025-01-01 00:00:10,253011681.6590343
2025-01-01 00:00:11,251192234.3005058
2025-01-01 00:00:12,254195494.55751383
2025-01-01 00:00:13,249314755.34342644
2025-01-01 00:00:14,249416250.66227788
2025-01-01 00:00:15,250545401.170033
2025-01-01 00:00:16,253194229.61236894
2025-01-01 00:00:17,250387243.42035523
2025-01-01 00:00:18,246132782.7308797
2025-01-01 00:00:19,247270204.24688858
2025-01-01 00:00:20,246519150.67403162
2025-01-01 00:00:21,253115039.22100604
2025-01-01 00:00:22,250417976.81607306
2025-01-01 00:00:23,250133217.49128774
2025-01-01 00:00:24,244656312.01510438
2025-01-01 00:00:25,246857970.96816337
2025-01-01 00:00:26,243083279.0401994
2025-01-01 00:00:27,252572579.43549025
2025-01-01 00:00:28,251582092.6457787
2025-01-01 00:00:29,248723130.91113245
2025-01-01 00:00:30,252251719.8566628
2025-01-01 00:00:31,249603171.03993344
2025-01-01 00:00:32,252225860.03624946
2025-01-01 00:00:33,251775806.60758927
2025-01-01 00:00:34,248645766.52059093
2025-01-01 00:00:35,247672394.7874831
2025-01-01 00:00:36,250687543.82337505
2025-01-01 00:00:37,247803003.09962484
2025-01-01 00:00:38,251513380.45970863
2025-01-01 00:00:39,250535520.7227023
2025-01-01 00:00:40,246466383.40786365
2025-01-01 00:00:41,250920571.289137
2025-01-01 00:00:42,252351132.59662142
2025-01-01 00:00:43,249101192.21120965
2025-01-01 00:00:44,252313557.31291074
2025-01-01 00:00:45,253532687.29790658
2025-01-01 00:00:46,251351087.89219964
2025-01-01 00:00:47,243991652.92161286
2025-01-01 00:00:48,245513932.57839403
2025-01-01 00:00:49,244477662.3375758
2025-01-01 00:00:50,242990463.96934763
2025-01-01 00:00:51,243877967.26468354
2025-01-01 00:00:52,247148456.1747646
2025-01-01 00:00:53,246299362.24593052
2025-01-01 00:00:54,246145902.8466909
2025-01-01 00:00:55,249786923.33241707
2025-01-01 00:00:56,248223985.1869328
2025-01-01 00:00:57,246441873.3193146
2025-01-01 00:00:58,248298303.13798824
2025-01-01 00:00:59,250639102.3916902
2025-01-01 00:01:00,247854789.02763265
2025-01-01 00:01:01,249694054.8872605
2025-01-01 00:01:02,248417620.6390833
2025-01-01 00:01:03,247260425.5322927
2025-01-01 00:01:04,250450144.4368031
2025-01-01 00:01:05,250836133.55274558
2025-01-01 00:01:06,248530896.01779708
2025-01-01 00:01:07,249484165.54070827
2025-01-01 00:01:08,247672446.82566103
2025-01-01 00:01:09,248172642.4966446
2025-01-01 00:01:10,249933203.8548799
2025-01-01 00:01:11,249678642.66207367
2025-01-01 00:01:12,246475562.25931948
2025-01-01 00:01:13,251142466.81917343
2025-01-01 00:01:14,245840543.44464597
2025-01-01 00:01:15,242884013.2419159
2025-01-01 00:01:16,246683434.91709358
2025-01-01 00:01:17,249007912.06935742
2025-01-01 00:01:18,253492032.95296985
2025-01-01 00:01:19,247572672.083989
2025-01-01 00:01:20,248486475.59122747
2025-01-01 00:01:21,248709386.1965721
2025-01-01 00:01:22,252332973.13080055
2025-01-01 00:01:23,248664397.95343712
2025-01-01 00:01:24,244172491.0992653
2025-01-01 00:01:25,244352803.24458802
2025-01-01 00:01:26,245885431.831693
2025-01-01 00:01:27,242735460.34934208
2025-01-01 00:01:28,244465967.5619601
2025-01-01 00:01:29,244483651.2357362
2025-01-01 00:01:30,247457273.97097
2025-01-01 00:01:31,246909333.13456056
2025-01-01 00:01:32,247518464.1692423
2025-01-01 00:01:33,248362453.44280547
2025-01-01 00:01:34,248699835.50391838
2025-01-01 00:01:35,251093228.5436949
2025-01-01 00:01:36,250336462.2640064
2025-01-01 00:01:37,252894272.2472035
2025-01-01 00:01:38,246459223.9286636
2025-01-01 00:01:39,247072041.2813315
2025-01-01 00:01:40,251572674.988556
2025-01-01 00:01:41,254868128.94479766
2025-01-01 00:01:42,251386425.11851457
2025-01-01 00:01:43,249083564.93840876
2025-01-01 00:01:44,246465040.88485137
2025-01-01 00:01:45,251493242.41656053
2025-01-01 00:01:46,253471154.41604614
2025-01-01 00:01:47,252401874.44039044
2025-01-01 00:01:48,254006251.74139947
2025-01-01 00:01:49,250568880.57535297
2025-01-01 00:01:50,251849207.65731072
2025-01-01 00:01:51,248622961.51440033
2025-01-01 00:01:52,250229746.02559963
2025-01-01 00:01:53,251852155.46762902
2025-01-01 00:01:54,251142210.9026069
2025-01-01 00:01:55,248345870.5658615
2025-01-01 00:01:56,246716619.0712182
2025-01-01 00:01:57,250231525.03576887
2025-01-01 00:01:58,250767948.1329868
2025-01-01 00:01:59,250750482.78896412
2025-01-01 00:02:00,254047745.7706228
2025-01-01 00:02:01,248894585.72401834
2025-01-01 00:02:02,250580182.98582375
2025-01-01 00:02:03,253925733.09001932
2025-01-01 00:02:04,250970591.41340095
2025-01-01 00:02:05,253215193.27306083
2025-01-01 00:02:06,253439800.2884563
2025-01-01 00:02:07,252812497.65886173
2025-01-01 00:02:08,252823083.30683163
2025-01-01 00:02:09,254757754.8393814
2025-01-01 00:02:10,254027535.5679445
2025-01-01 00:02:11,249854150.17721084
2025-01-01 00:02:12,249120431.38061675
2025-01-01 00:02:13,253494413.26760307
2025-01-01 00:02:14,252802348.1925614
2025-01-01 00:02:15,256344690.8774709
2025-01-01 00:02:16,250384300.5695946
2025-01-01 00:02:17,247888468.5688211
2025-01-01 00:02:18,247392676.93373722
2025-01-01 00:02:19,248689534.6496658
2025-01-01 00:02:20,249943132.02694792
2025-01-01 00:02:21,253182646.75427833
2025-01-01 00:02:22,252912679.05108452
2025-01-01 00:02:23,251575395.93411765
2025-01-01 00:02:24,253144949.47989812
2025-01-01 00:02:25,250780979.31822175
2025-01-01 00:02:26,251710168.4657116
2025-01-01 00:02:27,249217769.6923818
2025-01-01 00:02:28,244884354.65471336
2025-01-01 00:02:29,253097026.19400737
2025-01-01 00:02:30,256061406.6000988
2025-01-01 00:02:31,251048996.88639075
2025-01-01 00:02:32,253484446.05063662
2025-01-01 00:02:33,252247868.52409932
2025-01-01 00:02:34,252013173.17845553
2025-01-01 00:02:35,251509648.66864637
2025-01-01 00:02:36,250767023.98121166
2025-01-01 00:02:37,250323003.3980925
2025-01-01 00:02:38,250458266.4675737
2025-01-01 00:02:39,254660306.54218993
2025-01-01 00:02:40,256543551.5931831
2025-01-01 00:02:41,254519841.11306286
2025-01-01 00:02:42,258855918.37484854
2025-01-01 00:02:43,254722571.70451236
2025-01-01 00:02:44,248709782.63450366
2025-01-01 00:02:45,250411577.7001765
2025-01-01 00:02:46,250713156.69311526
2025-01-01 00:02:47,247899658.0481604
2025-01-01 00:02:48,248042719.52100295
2025-01-01 00:02:49,247021388.0951029
2025-01-01 00:02:50,249857146.9480959
2025-01-01 00:02:51,252099252.04899538
2025-01-01 00:02:52,252373802.32355657
2025-01-01 00:02:53,248080865.42806756
2025-01-01 00:02:54,245850440.40624052
2025-01-01 00:02:55,252862076.87922433
2025-01-01 00:02:56,251835159.69809923
2025-01-01 00:02:57,248897739.6089423
2025-01-01 00:02:58,251792451.84262833
2025-01-01 00:02:59,250648665.3191182
2025-01-01 00:03:00,247286601.54929322
2025-01-01 00:03:01,248063148.934687
2025-01-01 00:03:02,249945238.0611358
2025-01-01 00:03:03,249772695.1071014
2025-01-01 00:03:04,250263590.17496803
2025-01-01 00:03:05,251627466.77106157
2025-01-01 00:03:06,253462960.77908686
2025-01-01 00:03:07,251947204.88030112
2025-01-01 00:03:08,248317225.25661075
2025-01-01 00:03:09,249892193.58768126
2025-01-01 00:03:10,249410094.9745432
2025-01-01 00:03:11,249708859.17395377
2025-01-01 00:03:12,248965221.9828456
2025-01-01 00:03:13,250562461.98542136
2025-01-01 00:03:14,254741960.12712526
2025-01-01 00:03:15,250754584.09318286
2025-01-01 00:03:16,247484447.69274625
2025-01-01 00:03:17,249455364.27334967
2025-01-01 00:03:18,246640494.00447938
2025-01-01 00:03:19,249636378.30570236
2025-01-01 00:03:20,249916704.61678496
2025-01-01 00:03:21,248938955.2938885
2025-01-01 00:03:22,248574977.07932806
2025-01-01 00:03:23,247912351.76609042
2025-01-01 00:03:24,252836857.3511766
2025-01-01 00:03:25,253022662.29533404
2025-01-01 00:03:26,247544727.50599325
2025-01-01 00:03:27,250798475.94330737
2025-01-01 00:03:28,249052326.8466387
2025-01-01 00:03:29,249082387.364355
2025-01-01 00:03:30,254121505.97646177
2025-01-01 00:03:31,252323295.26843113
2025-01-01 00:03:32,250671427.74161276
2025-01-01 00:03:33,253409220.68024155
2025-01-01 00:03:34,254756834.42297485
2025-01-01 00:03:35,255789850.67543772
2025-01-01 00:03:36,251565324.85462162
2025-01-01 00:03:37,253712184.65009576
2025-01-01 00:03:38,254167460.1381951
2025-01-01 00:03:39,250757298.31984255
2025-01-01 00:03:40,248870724.21564323
2025-01-01 00:03:41,249297421.84045687
2025-01-01 00:03:42,255978586.19889143
2025-01-01 00:03:43,247534691.5698118
2025-01-01 00:03:44,251516744.54859936
2025-01-01 00:03:45,251339137.0120173
2025-01-01 00:03:46,249234723.9154095
2025-01-01 00:03:47,250258993.2163271
