date,OT
2025-01-01 00:00:00,258150792.00489765
2025-01-01 00:00:01,256933500.26686478
2025-01-01 00:00:02,255679055.977269
2025-01-01 00:00:03,255877741.3775533
2025-01-01 00:00:04,254395607.61289316
2025-01-01 00:00:05,242628501.95488507
2025-01-01 00:00:06,249777245.65243727
2025-01-01 00:00:07,252174418.40774274
2025-01-01 00:00:08,253739288.6334756
2025-01-01 00:00:09,251459617.4156183
2025-01-01 00:00:10,249974417.56233582
2025-01-01 00:00:11,256969784.07291487
2025-01-01 00:00:12,260732146.41459844
2025-01-01 00:00:13,253559077.19088542
2025-01-01 00:00:14,257877096.09471288
2025-01-01 00:00:15,253508984.148671
2025-01-01 00:00:16,258002964.08107084
2025-01-01 00:00:17,256226783.77893493
2025-01-01 00:00:18,254252834.94554663
2025-01-01 00:00:19,256811951.51214588
2025-01-01 00:00:20,254821768.67421326
2025-01-01 00:00:21,251242609.06878686
2025-01-01 00:00:22,249721480.78164178
2025-01-01 00:00:23,250807322.06231117
2025-01-01 00:00:24,246997723.38842025
2025-01-01 00:00:25,248444440.041237
2025-01-01 00:00:26,250134818.22135976
2025-01-01 00:00:27,258636695.36723188
2025-01-01 00:00:28,250995304.83005366
2025-01-01 00:00:29,250585968.0004972
2025-01-01 00:00:30,256535458.5995048
2025-01-01 00:00:31,257268912.96189559
2025-01-01 00:00:32,252452222.38084528
2025-01-01 00:00:33,251693099.04077902
2025-01-01 00:00:34,254004094.7276156
2025-01-01 00:00:35,257223259.74638584
2025-01-01 00:00:36,260410295.8364926
2025-01-01 00:00:37,257746901.2508243
2025-01-01 00:00:38,259951346.4212128
2025-01-01 00:00:39,260033501.38481602
2025-01-01 00:00:40,253722177.0452506
2025-01-01 00:00:41,251261399.7452338
2025-01-01 00:00:42,254737655.61418894
2025-01-01 00:00:43,253586208.24603787
2025-01-01 00:00:44,254751895.5286924
2025-01-01 00:00:45,253552806.89742416
2025-01-01 00:00:46,253157176.03264034
2025-01-01 00:00:47,255237277.57347524
2025-01-01 00:00:48,246444462.8398657
2025-01-01 00:00:49,252221566.87783507
2025-01-01 00:00:50,243995446.91002035
2025-01-01 00:00:51,244946417.04563758
2025-01-01 00:00:52,251144507.84489095
2025-01-01 00:00:53,249416748.2603562
2025-01-01 00:00:54,251483476.04691997
2025-01-01 00:00:55,247026706.90861198
2025-01-01 00:00:56,245190778.58788666
2025-01-01 00:00:57,248923799.75082257
2025-01-01 00:00:58,245562132.97092956
2025-01-01 00:00:59,245522723.9877388
2025-01-01 00:01:00,246456752.76295817
2025-01-01 00:01:01,255290102.9900143
2025-01-01 00:01:02,245707919.8437394
2025-01-01 00:01:03,250974381.9506482
2025-01-01 00:01:04,256500919.00721538
2025-01-01 00:01:05,255962286.0670566
2025-01-01 00:01:06,253592547.16295278
2025-01-01 00:01:07,246037948.33300975
2025-01-01 00:01:08,244820903.11683628
2025-01-01 00:01:09,247111242.79551387
2025-01-01 00:01:10,250125323.37106785
2025-01-01 00:01:11,247300888.96786582
2025-01-01 00:01:12,251626683.64235264
2025-01-01 00:01:13,247561781.77102986
2025-01-01 00:01:14,245678669.08684903
2025-01-01 00:01:15,246703397.18324754
2025-01-01 00:01:16,243669383.2385031
2025-01-01 00:01:17,250549549.72706816
2025-01-01 00:01:18,242691262.7721008
2025-01-01 00:01:19,247718275.56465548
2025-01-01 00:01:20,252480197.5793631
2025-01-01 00:01:21,251515510.90066522
2025-01-01 00:01:22,255524007.53956544
2025-01-01 00:01:23,258426398.32905293
2025-01-01 00:01:24,254565044.30670673
2025-01-01 00:01:25,259613298.13044244
2025-01-01 00:01:26,255732769.45641708
2025-01-01 00:01:27,257399677.2097446
2025-01-01 00:01:28,253940868.9109909
2025-01-01 00:01:29,249674702.92352
2025-01-01 00:01:30,255416185.37926006
2025-01-01 00:01:31,256988714.32134587
2025-01-01 00:01:32,257759050.8756
2025-01-01 00:01:33,260788325.9206534
2025-01-01 00:01:34,256237953.17212722
2025-01-01 00:01:35,252231087.74464107
2025-01-01 00:01:36,257769513.7812223
2025-01-01 00:01:37,258839198.95375356
2025-01-01 00:01:38,250086837.56447932
2025-01-01 00:01:39,249227817.95846292
2025-01-01 00:01:40,249407669.38771418
2025-01-01 00:01:41,245725661.09468147
2025-01-01 00:01:42,251961428.8035554
2025-01-01 00:01:43,254152550.21073517
2025-01-01 00:01:44,251341391.69162142
2025-01-01 00:01:45,251264554.14362925
2025-01-01 00:01:46,244759492.41042316
2025-01-01 00:01:47,255487617.28858194
2025-01-01 00:01:48,256864175.32420644
2025-01-01 00:01:49,256422041.7672572
2025-01-01 00:01:50,257878004.332482
2025-01-01 00:01:51,254656764.63073272
2025-01-01 00:01:52,253019301.92542574
2025-01-01 00:01:53,251797446.85914892
2025-01-01 00:01:54,252244602.3290358
2025-01-01 00:01:55,252821797.83272415
2025-01-01 00:01:56,246986756.10863546
2025-01-01 00:01:57,243405263.05499616
2025-01-01 00:01:58,248761833.74657568
2025-01-01 00:01:59,246448304.0568088
2025-01-01 00:02:00,245436092.52676162
2025-01-01 00:02:01,249618644.61758795
2025-01-01 00:02:02,246581845.25064915
2025-01-01 00:02:03,251115215.56477618
2025-01-01 00:02:04,250735967.38300166
2025-01-01 00:02:05,252515345.64597347
2025-01-01 00:02:06,250560910.26536852
2025-01-01 00:02:07,247242748.8486095
2025-01-01 00:02:08,253545723.5187488
2025-01-01 00:02:09,247757657.8013224
2025-01-01 00:02:10,245362567.798067
2025-01-01 00:02:11,247830750.56028935
2025-01-01 00:02:12,244587000.68602464
2025-01-01 00:02:13,255107772.60588658
2025-01-01 00:02:14,250600115.60408896
2025-01-01 00:02:15,244805074.94232297
2025-01-01 00:02:16,245421849.03129414
2025-01-01 00:02:17,255776326.48398355
2025-01-01 00:02:18,248376269.8583177
2025-01-01 00:02:19,248072918.53702787
2025-01-01 00:02:20,243683636.77417585
2025-01-01 00:02:21,245947888.2296744
2025-01-01 00:02:22,242149376.62923643
2025-01-01 00:02:23,242317477.79891482
2025-01-01 00:02:24,244350992.519567
2025-01-01 00:02:25,247329103.03736123
2025-01-01 00:02:26,245939507.7579979
2025-01-01 00:02:27,239694788.74694693
2025-01-01 00:02:28,253298974.25525036
2025-01-01 00:02:29,250356912.58460212
2025-01-01 00:02:30,249182233.3300275
2025-01-01 00:02:31,242371472.85541624
2025-01-01 00:02:32,248740496.57115483
2025-01-01 00:02:33,244315442.95399192
2025-01-01 00:02:34,244336073.25178206
2025-01-01 00:02:35,241450207.9832124
2025-01-01 00:02:36,241494118.90249258
2025-01-01 00:02:37,248624215.32126632
2025-01-01 00:02:38,248971718.1786525
2025-01-01 00:02:39,248422192.73988405
2025-01-01 00:02:40,257117999.0199704
2025-01-01 00:02:41,252050126.69978213
2025-01-01 00:02:42,246632575.8102912
2025-01-01 00:02:43,248082687.8153774
2025-01-01 00:02:44,251766152.61859536
2025-01-01 00:02:45,249340809.07107636
2025-01-01 00:02:46,254054508.1039611
2025-01-01 00:02:47,258076583.72705248
2025-01-01 00:02:48,252933822.4906778
2025-01-01 00:02:49,254050456.6350703
2025-01-01 00:02:50,251332329.50241417
2025-01-01 00:02:51,248304265.50157428
2025-01-01 00:02:52,251193929.7106875
2025-01-01 00:02:53,250811464.52304903
2025-01-01 00:02:54,246167760.79606223
2025-01-01 00:02:55,242338389.23578516
2025-01-01 00:02:56,240434379.15723142
2025-01-01 00:02:57,249154280.7174735
2025-01-01 00:02:58,243388519.3834834
2025-01-01 00:02:59,244046404.9467714
2025-01-01 00:03:00,239685561.23728898
2025-01-01 00:03:01,243929333.41869456
2025-01-01 00:03:02,246366379.03123447
2025-01-01 00:03:03,257079286.9307262
2025-01-01 00:03:04,251333599.96049148
2025-01-01 00:03:05,250761946.56577116
2025-01-01 00:03:06,252846414.92744902
2025-01-01 00:03:07,251890057.3315426
2025-01-01 00:03:08,247208066.53186446
2025-01-01 00:03:09,250530959.8302307
2025-01-01 00:03:10,251935355.90032992
2025-01-01 00:03:11,253541022.18851176
2025-01-01 00:03:12,258916876.4005742
