date,OT
2025-01-01 00:00:00,249726213.77526087
2025-01-01 00:00:01,254688928.84091967
2025-01-01 00:00:02,254004618.33939773
2025-01-01 00:00:03,250496984.8302467
2025-01-01 00:00:04,253622496.20629102
2025-01-01 00:00:05,251214862.41147715
2025-01-01 00:00:06,248735040.52620086
2025-01-01 00:00:07,251575703.85115507
2025-01-01 00:00:08,250421060.48600623
2025-01-01 00:00:09,252508560.11281967
2025-01-01 00:00:10,251655428.64029682
2025-01-01 00:00:11,251021821.71754295
2025-01-01 00:00:12,249513711.07405356
2025-01-01 00:00:13,249944910.0289827
2025-01-01 00:00:14,249613467.0906104
2025-01-01 00:00:15,249035397.2396809
2025-01-01 00:00:16,251338954.7607427
2025-01-01 00:00:17,250854714.55623958
2025-01-01 00:00:18,245868780.50572425
2025-01-01 00:00:19,251247119.90803662
2025-01-01 00:00:20,244031836.51520625
2025-01-01 00:00:21,245607846.38811857
2025-01-01 00:00:22,252374714.16910183
2025-01-01 00:00:23,253913909.69439426
2025-01-01 00:00:24,255150957.9664459
2025-01-01 00:00:25,249912391.3939481
2025-01-01 00:00:26,252945039.79792592
2025-01-01 00:00:27,250148582.02618796
2025-01-01 00:00:28,251352386.79114497
2025-01-01 00:00:29,251972182.25930277
2025-01-01 00:00:30,250208574.12802452
2025-01-01 00:00:31,245337086.34373936
2025-01-01 00:00:32,256119073.54282278
2025-01-01 00:00:33,248270427.4643108
2025-01-01 00:00:34,250759079.7678052
2025-01-01 00:00:35,253148584.2573479
2025-01-01 00:00:36,248869118.42225453
2025-01-01 00:00:37,246440805.6708798
2025-01-01 00:00:38,248644054.27109995
2025-01-01 00:00:39,251347115.7951273
2025-01-01 00:00:40,247103931.078981
2025-01-01 00:00:41,247185611.54615173
2025-01-01 00:00:42,248343157.45322186
2025-01-01 00:00:43,249605439.2265471
2025-01-01 00:00:44,252671523.68803748
2025-01-01 00:00:45,252350235.32184952
2025-01-01 00:00:46,248558780.7814486
2025-01-01 00:00:47,253759300.52138045
2025-01-01 00:00:48,248033513.5840637
2025-01-01 00:00:49,254271363.1049847
2025-01-01 00:00:50,253562616.81396073
2025-01-01 00:00:51,253926661.20134076
2025-01-01 00:00:52,251227320.2839191
2025-01-01 00:00:53,253671555.9726896
2025-01-01 00:00:54,246769279.7011526
2025-01-01 00:00:55,249460375.65343648
2025-01-01 00:00:56,246450122.98219866
2025-01-01 00:00:57,248427651.1596691
2025-01-01 00:00:58,251910502.35955584
2025-01-01 00:00:59,251737250.60814524
2025-01-01 00:01:00,252379180.0195134
2025-01-01 00:01:01,252422843.51645607
2025-01-01 00:01:02,250508275.826601
2025-01-01 00:01:03,252327212.64320394
2025-01-01 00:01:04,247678466.94070664
2025-01-01 00:01:05,248560698.91686082
2025-01-01 00:01:06,252126347.02281117
2025-01-01 00:01:07,246637887.40683013
2025-01-01 00:01:08,248948236.04227975
