date,OT
2025-01-01 00:00:00,255570767.79664567
2025-01-01 00:00:01,251760882.93398884
2025-01-01 00:00:02,251972307.11432695
2025-01-01 00:00:03,249297393.06088045
2025-01-01 00:00:04,253831264.87939227
2025-01-01 00:00:05,253607319.29970667
2025-01-01 00:00:06,251618124.07567936
2025-01-01 00:00:07,245809982.49635804
2025-01-01 00:00:08,248509597.52989194
2025-01-01 00:00:09,247404576.85743797
2025-01-01 00:00:10,248535153.01746246
2025-01-01 00:00:11,248069158.01677814
2025-01-01 00:00:12,249865541.7326885
2025-01-01 00:00:13,249395139.78584006
2025-01-01 00:00:14,247119427.4255235
2025-01-01 00:00:15,245366732.5681859
2025-01-01 00:00:16,249389253.89227292
2025-01-01 00:00:17,248297825.54520962
2025-01-01 00:00:18,251705915.196749
2025-01-01 00:00:19,256883516.9528111
2025-01-01 00:00:20,251167097.84619105
2025-01-01 00:00:21,249530721.1150094
2025-01-01 00:00:22,249816117.70072526
2025-01-01 00:00:23,245867601.0991843
2025-01-01 00:00:24,249889590.921358
2025-01-01 00:00:25,249108506.13118437
2025-01-01 00:00:26,251427991.58677498
2025-01-01 00:00:27,247977260.3005618
2025-01-01 00:00:28,247188460.01698676
2025-01-01 00:00:29,249312516.04364774
2025-01-01 00:00:30,245035311.32217115
2025-01-01 00:00:31,248032769.04454145
2025-01-01 00:00:32,248799819.15701786
2025-01-01 00:00:33,243561601.58012557
2025-01-01 00:00:34,248650458.78098375
2025-01-01 00:00:35,246506102.38853744
2025-01-01 00:00:36,247850108.64845064
2025-01-01 00:00:37,252256906.00361946
2025-01-01 00:00:38,248435455.9876125
2025-01-01 00:00:39,244584413.2609638
2025-01-01 00:00:40,249374106.3958758
2025-01-01 00:00:41,245332485.9083989
2025-01-01 00:00:42,254433597.70393142
2025-01-01 00:00:43,255092596.56916457
2025-01-01 00:00:44,250541292.95762375
2025-01-01 00:00:45,249629695.23919627
2025-01-01 00:00:46,251186139.85194576
2025-01-01 00:00:47,250787333.27747414
2025-01-01 00:00:48,252656518.63958657
2025-01-01 00:00:49,248087161.79804698
2025-01-01 00:00:50,248202831.98646662
2025-01-01 00:00:51,245753187.369211
2025-01-01 00:00:52,247624082.80864367
2025-01-01 00:00:53,252211806.3843788
2025-01-01 00:00:54,250505054.54792324
2025-01-01 00:00:55,251397373.7828184
2025-01-01 00:00:56,252862753.94747004
2025-01-01 00:00:57,252865731.46351674
2025-01-01 00:00:58,250664234.47174674
2025-01-01 00:00:59,251318341.8043986
2025-01-01 00:01:00,247268558.2372522
2025-01-01 00:01:01,246122868.54096028
2025-01-01 00:01:02,248810399.38382247
2025-01-01 00:01:03,251784146.92709377
2025-01-01 00:01:04,249889723.0456189
2025-01-01 00:01:05,249380703.57995212
2025-01-01 00:01:06,247186100.9398565
2025-01-01 00:01:07,247740249.50196794
2025-01-01 00:01:08,245322431.4400107
2025-01-01 00:01:09,248405217.37625766
2025-01-01 00:01:10,251428374.87953755
2025-01-01 00:01:11,248147401.39735255
2025-01-01 00:01:12,244409334.21914792
2025-01-01 00:01:13,250532406.6882687
2025-01-01 00:01:14,251791689.46121246
2025-01-01 00:01:15,247475799.8314159
2025-01-01 00:01:16,244962195.779777
2025-01-01 00:01:17,245147677.9369805
2025-01-01 00:01:18,242164805.50820255
2025-01-01 00:01:19,249909328.27331647
2025-01-01 00:01:20,253928373.999986
2025-01-01 00:01:21,247036307.85784084
2025-01-01 00:01:22,251422137.12640023
2025-01-01 00:01:23,247034469.8071809
2025-01-01 00:01:24,249778338.69602558
2025-01-01 00:01:25,246787295.20490715
2025-01-01 00:01:26,247843302.76429388
2025-01-01 00:01:27,251604454.6959505
2025-01-01 00:01:28,249621967.45905498
2025-01-01 00:01:29,252881878.33820114
2025-01-01 00:01:30,248416741.88671318
2025-01-01 00:01:31,249211510.28700417
2025-01-01 00:01:32,251807541.0110062
2025-01-01 00:01:33,247437634.71348563
2025-01-01 00:01:34,245352705.69439718
2025-01-01 00:01:35,250834343.7891221
2025-01-01 00:01:36,249505298.1926263
2025-01-01 00:01:37,249746719.99132845
2025-01-01 00:01:38,249821201.24037135
2025-01-01 00:01:39,252611770.54362184
2025-01-01 00:01:40,251837528.65461338
2025-01-01 00:01:41,250309733.36666626
2025-01-01 00:01:42,255103669.76838362
2025-01-01 00:01:43,247526431.72826838
