date,OT
2025-01-01 00:00:00,247925260.83557466
2025-01-01 00:00:01,248467744.86196268
2025-01-01 00:00:02,247785380.37113434
2025-01-01 00:00:03,248212732.9576693
2025-01-01 00:00:04,248665261.20150256
2025-01-01 00:00:05,248390531.10934162
2025-01-01 00:00:06,247085651.87824517
2025-01-01 00:00:07,247835487.38649568
2025-01-01 00:00:08,246252321.38833684
2025-01-01 00:00:09,245106756.70475668
2025-01-01 00:00:10,252170830.29690725
2025-01-01 00:00:11,250505434.8821505
2025-01-01 00:00:12,249056623.02663854
2025-01-01 00:00:13,250748606.3065838
2025-01-01 00:00:14,252052944.35361826
2025-01-01 00:00:15,248683560.77555245
2025-01-01 00:00:16,250086728.33944222
2025-01-01 00:00:17,248778620.7094726
2025-01-01 00:00:18,252742106.71213597
2025-01-01 00:00:19,251786985.153365
2025-01-01 00:00:20,254275132.15415758
2025-01-01 00:00:21,253668814.8562294
2025-01-01 00:00:22,248991914.09162477
2025-01-01 00:00:23,245573396.71454868
2025-01-01 00:00:24,248800842.52895814
2025-01-01 00:00:25,249367204.95325956
2025-01-01 00:00:26,249653028.84909523
2025-01-01 00:00:27,247983692.51008102
2025-01-01 00:00:28,248962251.25407118
2025-01-01 00:00:29,249351310.04496202
2025-01-01 00:00:30,246962068.74672344
2025-01-01 00:00:31,249300164.1404478
2025-01-01 00:00:32,250646069.80058455
2025-01-01 00:00:33,247623340.21732476
2025-01-01 00:00:34,247478637.66505548
2025-01-01 00:00:35,245326046.14425388
2025-01-01 00:00:36,249934891.3221076
2025-01-01 00:00:37,250413818.83568266
2025-01-01 00:00:38,249184364.0363116
2025-01-01 00:00:39,248674936.5335982
2025-01-01 00:00:40,247041097.94328496
2025-01-01 00:00:41,248441022.5086873
2025-01-01 00:00:42,251464838.4992748
2025-01-01 00:00:43,253461262.8980193
2025-01-01 00:00:44,255926177.22590768
2025-01-01 00:00:45,251376201.05521017
2025-01-01 00:00:46,249492004.01639637
2025-01-01 00:00:47,250518680.78412184
