date,OT
2025-01-01 00:00:00,251306023.4035515
2025-01-01 00:00:01,251436340.32131785
2025-01-01 00:00:02,256563809.07614824
2025-01-01 00:00:03,255959362.6919377
2025-01-01 00:00:04,251421547.84536842
2025-01-01 00:00:05,252718192.92434868
2025-01-01 00:00:06,251561060.89316246
2025-01-01 00:00:07,250318403.70109522
2025-01-01 00:00:08,248632729.0669003
2025-01-01 00:00:09,249333283.52096596
2025-01-01 00:00:10,251241030.2916813
2025-01-01 00:00:11,252668123.5822674
2025-01-01 00:00:12,251472663.88216332
2025-01-01 00:00:13,249382650.9493166
2025-01-01 00:00:14,248325298.967827
2025-01-01 00:00:15,249632063.623359
2025-01-01 00:00:16,250084022.85873008
2025-01-01 00:00:17,250357734.62816018
2025-01-01 00:00:18,249151084.91323993
2025-01-01 00:00:19,247068706.9194754
2025-01-01 00:00:20,252254605.06351426
2025-01-01 00:00:21,254487620.82900947
2025-01-01 00:00:22,253383161.63577348
2025-01-01 00:00:23,250794078.7346343
2025-01-01 00:00:24,253154818.03055638
2025-01-01 00:00:25,252384577.77083898
2025-01-01 00:00:26,251341383.1820849
2025-01-01 00:00:27,250447107.97482282
2025-01-01 00:00:28,250025276.46594718
2025-01-01 00:00:29,250499816.69625595
2025-01-01 00:00:30,254528496.82694826
2025-01-01 00:00:31,250542825.0545746
2025-01-01 00:00:32,249603625.3402105
2025-01-01 00:00:33,250319177.49800625
2025-01-01 00:00:34,248123016.32443854
2025-01-01 00:00:35,250548919.5724757
2025-01-01 00:00:36,252749765.38412654
2025-01-01 00:00:37,250700350.00799397
2025-01-01 00:00:38,250948653.03893346
2025-01-01 00:00:39,255214622.37854904
2025-01-01 00:00:40,252119240.22698668
2025-01-01 00:00:41,251486128.41226146
2025-01-01 00:00:42,255255577.22102746
2025-01-01 00:00:43,251368345.99198574
2025-01-01 00:00:44,254473200.42879203
2025-01-01 00:00:45,250900748.73722017
2025-01-01 00:00:46,251884348.83452827
2025-01-01 00:00:47,248511640.58070976
2025-01-01 00:00:48,248700098.51071602
2025-01-01 00:00:49,252606049.1371908
2025-01-01 00:00:50,254395825.89504674
2025-01-01 00:00:51,253217444.3949968
2025-01-01 00:00:52,251774231.767224
2025-01-01 00:00:53,251475101.80111477
2025-01-01 00:00:54,254825418.06590676
2025-01-01 00:00:55,250787953.02528426
2025-01-01 00:00:56,251603650.8587399
2025-01-01 00:00:57,250124430.17165914
2025-01-01 00:00:58,255501643.60602236
2025-01-01 00:00:59,255575635.48916477
2025-01-01 00:01:00,253409786.68700206
2025-01-01 00:01:01,250333214.3443709
2025-01-01 00:01:02,252012871.2989663
2025-01-01 00:01:03,252322650.38975778
2025-01-01 00:01:04,254358836.85519275
2025-01-01 00:01:05,254613377.8623356
2025-01-01 00:01:06,252227144.8156805
2025-01-01 00:01:07,246683665.40245676
2025-01-01 00:01:08,251085497.35974094
2025-01-01 00:01:09,253226558.2406202
2025-01-01 00:01:10,249036674.9256134
2025-01-01 00:01:11,249072830.88920918
2025-01-01 00:01:12,253333320.27646923
2025-01-01 00:01:13,246786809.00584185
2025-01-01 00:01:14,247623716.41496184
2025-01-01 00:01:15,252454665.73000875
2025-01-01 00:01:16,251648829.98101643
2025-01-01 00:01:17,255663319.5733891
2025-01-01 00:01:18,253667502.46646813
2025-01-01 00:01:19,253035326.88999495
2025-01-01 00:01:20,255491640.37670186
2025-01-01 00:01:21,257190457.9030118
2025-01-01 00:01:22,258995209.6755585
2025-01-01 00:01:23,256327528.33198282
2025-01-01 00:01:24,255572083.41531208
2025-01-01 00:01:25,252010977.71230927
2025-01-01 00:01:26,249199913.77059996
2025-01-01 00:01:27,252871782.3193881
2025-01-01 00:01:28,247328722.76499063
2025-01-01 00:01:29,245402362.18375394
2025-01-01 00:01:30,245914042.21465006
2025-01-01 00:01:31,246330929.67630035
2025-01-01 00:01:32,251487720.2635446
2025-01-01 00:01:33,251494203.78668502
2025-01-01 00:01:34,252163682.19757697
2025-01-01 00:01:35,255961125.0189563
2025-01-01 00:01:36,252771045.86419427
2025-01-01 00:01:37,249436280.97556257
2025-01-01 00:01:38,254455764.3470464
2025-01-01 00:01:39,251480893.82387418
2025-01-01 00:01:40,250087697.931368
2025-01-01 00:01:41,248369151.7720467
2025-01-01 00:01:42,253523204.65091914
2025-01-01 00:01:43,252716263.16967553
2025-01-01 00:01:44,251829113.8774909
2025-01-01 00:01:45,252602374.57257915
2025-01-01 00:01:46,252799413.6449195
2025-01-01 00:01:47,251714053.67263746
2025-01-01 00:01:48,250347425.6416247
2025-01-01 00:01:49,255339124.53195
2025-01-01 00:01:50,252908825.81406474
2025-01-01 00:01:51,256468794.82659256
2025-01-01 00:01:52,255442799.36498323
2025-01-01 00:01:53,248689533.16657507
2025-01-01 00:01:54,255746758.00816157
2025-01-01 00:01:55,253776828.19661805
2025-01-01 00:01:56,250703527.22071522
2025-01-01 00:01:57,248908023.46917644
2025-01-01 00:01:58,251326004.01614064
2025-01-01 00:01:59,252734912.691474
2025-01-01 00:02:00,250737337.98215887
2025-01-01 00:02:01,250894374.30392492
2025-01-01 00:02:02,251343455.51987332
2025-01-01 00:02:03,255467288.79155603
2025-01-01 00:02:04,253498882.16027182
2025-01-01 00:02:05,249644618.51421964
2025-01-01 00:02:06,252768868.05750456
2025-01-01 00:02:07,252658344.06850696
2025-01-01 00:02:08,253116237.50596875
2025-01-01 00:02:09,257449623.49990943
2025-01-01 00:02:10,255534485.85236323
2025-01-01 00:02:11,251425819.15090016
2025-01-01 00:02:12,250048840.62636575
2025-01-01 00:02:13,252069037.12441647
2025-01-01 00:02:14,246689616.33515176
2025-01-01 00:02:15,251628513.31838784
2025-01-01 00:02:16,247788832.1735955
2025-01-01 00:02:17,246480906.56326202
2025-01-01 00:02:18,246792892.13281208
2025-01-01 00:02:19,245678394.72455698
2025-01-01 00:02:20,245586870.24346927
2025-01-01 00:02:21,253109890.36001086
2025-01-01 00:02:22,249616037.0726902
2025-01-01 00:02:23,250922611.9996025
2025-01-01 00:02:24,251812908.93575636
2025-01-01 00:02:25,251022195.51747516
2025-01-01 00:02:26,248897940.48272917
2025-01-01 00:02:27,252852919.351658
2025-01-01 00:02:28,255748562.64059088
2025-01-01 00:02:29,254524810.04662922
2025-01-01 00:02:30,248517497.18363708
2025-01-01 00:02:31,250055354.04674765
2025-01-01 00:02:32,253166080.80299625
2025-01-01 00:02:33,253730987.9495922
2025-01-01 00:02:34,251188888.1517433
2025-01-01 00:02:35,250327885.0745079
2025-01-01 00:02:36,249881302.0224088
2025-01-01 00:02:37,248626656.1252653
2025-01-01 00:02:38,248915935.61342427
2025-01-01 00:02:39,250962680.4365631
2025-01-01 00:02:40,246785108.23408577
2025-01-01 00:02:41,249035951.94580147
2025-01-01 00:02:42,251891396.70641622
2025-01-01 00:02:43,249250325.20171693
2025-01-01 00:02:44,247651561.67960072
2025-01-01 00:02:45,249300197.71576643
2025-01-01 00:02:46,249421005.71196043
2025-01-01 00:02:47,248241527.75677577
2025-01-01 00:02:48,248442066.21135685
2025-01-01 00:02:49,252813924.3349582
2025-01-01 00:02:50,251340661.20181286
2025-01-01 00:02:51,250753496.48384133
2025-01-01 00:02:52,250685426.00405544
2025-01-01 00:02:53,246911636.7186723
2025-01-01 00:02:54,248454208.86747637
2025-01-01 00:02:55,247662324.9261478
2025-01-01 00:02:56,246539452.12329733
2025-01-01 00:02:57,252191978.93645024
2025-01-01 00:02:58,249345460.83393535
2025-01-01 00:02:59,250040172.26941654
2025-01-01 00:03:00,252616251.231398
2025-01-01 00:03:01,250038934.865467
2025-01-01 00:03:02,249373473.01361445
2025-01-01 00:03:03,248468723.4007622
2025-01-01 00:03:04,252374893.57056996
2025-01-01 00:03:05,250951658.22764397
2025-01-01 00:03:06,249400527.53333488
2025-01-01 00:03:07,246942824.5946659
