date,OT
2025-01-01 00:00:00,251162549.05770677
2025-01-01 00:00:01,250879138.97486538
2025-01-01 00:00:02,250112820.80217785
2025-01-01 00:00:03,252825049.88697007
2025-01-01 00:00:04,248707210.50638026
2025-01-01 00:00:05,249753326.61020947
2025-01-01 00:00:06,254137009.2298579
2025-01-01 00:00:07,254379595.0691203
2025-01-01 00:00:08,256056132.77285448
2025-01-01 00:00:09,257250882.07601368
2025-01-01 00:00:10,258125283.47571462
2025-01-01 00:00:11,253497612.24071795
2025-01-01 00:00:12,247212605.18934724
2025-01-01 00:00:13,251740116.14346012
2025-01-01 00:00:14,250965249.8636313
2025-01-01 00:00:15,255261896.34701803
2025-01-01 00:00:16,254534664.81293616
2025-01-01 00:00:17,255747225.61431247
2025-01-01 00:00:18,254966695.01975617
2025-01-01 00:00:19,249872076.23770672
2025-01-01 00:00:20,248320205.90410918
2025-01-01 00:00:21,250761906.59019175
2025-01-01 00:00:22,256315626.7223469
2025-01-01 00:00:23,248944108.3068774
2025-01-01 00:00:24,249698263.3025945
2025-01-01 00:00:25,251576350.0302346
2025-01-01 00:00:26,250963643.50535783
2025-01-01 00:00:27,248709598.06854853
2025-01-01 00:00:28,248481336.09915853
2025-01-01 00:00:29,249610172.0553312
2025-01-01 00:00:30,253767637.44386956
2025-01-01 00:00:31,250956612.39646357
2025-01-01 00:00:32,252112848.67560363
2025-01-01 00:00:33,255354932.5798229
2025-01-01 00:00:34,252641216.58713242
2025-01-01 00:00:35,256088027.0874381
2025-01-01 00:00:36,255726514.07792655
2025-01-01 00:00:37,255370404.6948804
2025-01-01 00:00:38,258025026.50217754
2025-01-01 00:00:39,250277472.56048667
2025-01-01 00:00:40,261498939.59287164
2025-01-01 00:00:41,255824986.73351255
2025-01-01 00:00:42,257127993.62838915
2025-01-01 00:00:43,250983077.69276205
2025-01-01 00:00:44,254005581.3565404
2025-01-01 00:00:45,254127341.2939456
2025-01-01 00:00:46,253708752.0177408
2025-01-01 00:00:47,257660217.00836727
2025-01-01 00:00:48,258863385.3608025
2025-01-01 00:00:49,261096903.12360123
2025-01-01 00:00:50,260874776.48987836
2025-01-01 00:00:51,259283015.61592075
2025-01-01 00:00:52,262922372.27571076
2025-01-01 00:00:53,263159439.99470335
2025-01-01 00:00:54,261136586.0210727
2025-01-01 00:00:55,256346800.08484167
2025-01-01 00:00:56,253291306.34217677
2025-01-01 00:00:57,253963859.73878443
2025-01-01 00:00:58,259764275.78515416
2025-01-01 00:00:59,257917001.01199433
2025-01-01 00:01:00,255477060.89392245
2025-01-01 00:01:01,251056825.58903578
2025-01-01 00:01:02,256941702.58292848
2025-01-01 00:01:03,260824324.81117225
2025-01-01 00:01:04,260471090.7405452
2025-01-01 00:01:05,259847965.7300781
2025-01-01 00:01:06,255785688.35921732
2025-01-01 00:01:07,250666724.2370753
2025-01-01 00:01:08,251016938.95663688
2025-01-01 00:01:09,249593932.1954735
2025-01-01 00:01:10,252132095.56871602
2025-01-01 00:01:11,247251040.24376225
2025-01-01 00:01:12,244452747.04142126
2025-01-01 00:01:13,252170084.32615495
2025-01-01 00:01:14,247980043.42607147
2025-01-01 00:01:15,252582160.17766148
2025-01-01 00:01:16,253827947.18925884
2025-01-01 00:01:17,257174952.03499863
2025-01-01 00:01:18,257444798.77870622
2025-01-01 00:01:19,256914215.6827452
2025-01-01 00:01:20,260512065.69196653
2025-01-01 00:01:21,258066158.5232308
2025-01-01 00:01:22,261301095.660685
2025-01-01 00:01:23,257704431.77977774
2025-01-01 00:01:24,253763574.28764737
2025-01-01 00:01:25,253098849.15970555
2025-01-01 00:01:26,248318105.8316059
2025-01-01 00:01:27,250912552.65723607
