date,OT
2025-01-01 00:00:00,255206978.01239288
2025-01-01 00:00:01,261776451.16932154
2025-01-01 00:00:02,260599004.77588263
2025-01-01 00:00:03,254657851.02920738
2025-01-01 00:00:04,257509108.66435173
2025-01-01 00:00:05,260004319.00919035
2025-01-01 00:00:06,261724127.55065846
2025-01-01 00:00:07,256983421.0462218
2025-01-01 00:00:08,258864352.97644293
2025-01-01 00:00:09,258146288.46921322
2025-01-01 00:00:10,255325844.75121173
2025-01-01 00:00:11,256054049.84215885
2025-01-01 00:00:12,253777546.5274214
2025-01-01 00:00:13,255356158.21436483
2025-01-01 00:00:14,253517533.76840457
2025-01-01 00:00:15,254423880.12753758
2025-01-01 00:00:16,256637950.7969906
2025-01-01 00:00:17,256921113.6572119
2025-01-01 00:00:18,258580238.27478313
2025-01-01 00:00:19,256334021.51137328
2025-01-01 00:00:20,254925189.73542228
2025-01-01 00:00:21,259064661.91898552
2025-01-01 00:00:22,258425232.21715805
2025-01-01 00:00:23,254678916.2608797
2025-01-01 00:00:24,255348487.48755172
2025-01-01 00:00:25,249015207.2946073
2025-01-01 00:00:26,253063884.3747073
2025-01-01 00:00:27,255752592.67663053
2025-01-01 00:00:28,257422338.95552805
2025-01-01 00:00:29,256687984.40860313
2025-01-01 00:00:30,253033824.51361853
2025-01-01 00:00:31,254349760.29014218
2025-01-01 00:00:32,257148520.93948555
2025-01-01 00:00:33,254308381.72105968
2025-01-01 00:00:34,254487094.34321678
2025-01-01 00:00:35,255448057.76296958
2025-01-01 00:00:36,253443712.4700791
2025-01-01 00:00:37,255343127.9458352
2025-01-01 00:00:38,253724160.8377788
2025-01-01 00:00:39,250102878.02178892
2025-01-01 00:00:40,250963957.92188013
2025-01-01 00:00:41,256660886.05454633
2025-01-01 00:00:42,255319388.12686667
2025-01-01 00:00:43,254721036.5422223
2025-01-01 00:00:44,257618281.23681107
2025-01-01 00:00:45,256374400.96664044
2025-01-01 00:00:46,256558631.81599382
2025-01-01 00:00:47,258388547.15984303
2025-01-01 00:00:48,257475655.48188907
2025-01-01 00:00:49,260789764.0402211
2025-01-01 00:00:50,262548837.75516617
2025-01-01 00:00:51,258302788.4235514
2025-01-01 00:00:52,260844144.71148103
2025-01-01 00:00:53,257819318.4663204
2025-01-01 00:00:54,259229857.52839538
2025-01-01 00:00:55,259232534.63312727
2025-01-01 00:00:56,256295874.8779857
2025-01-01 00:00:57,254342247.62430665
2025-01-01 00:00:58,252619442.28798002
2025-01-01 00:00:59,251774011.39088908
2025-01-01 00:01:00,256681444.96904632
2025-01-01 00:01:01,257106879.14737895
2025-01-01 00:01:02,253016527.65778282
2025-01-01 00:01:03,255060372.99315646
2025-01-01 00:01:04,258477700.48145384
2025-01-01 00:01:05,256432230.0166025
2025-01-01 00:01:06,253641897.5562237
2025-01-01 00:01:07,254516179.75007662
2025-01-01 00:01:08,255362493.19387162
2025-01-01 00:01:09,253960265.98834988
2025-01-01 00:01:10,258216496.7786295
2025-01-01 00:01:11,260119179.90832263
2025-01-01 00:01:12,254256773.53578538
2025-01-01 00:01:13,254445419.03554755
2025-01-01 00:01:14,254818068.51627982
2025-01-01 00:01:15,259276920.3564918
2025-01-01 00:01:16,257020813.9489945
2025-01-01 00:01:17,253009610.60162836
2025-01-01 00:01:18,254416752.3665069
2025-01-01 00:01:19,252060194.027636
2025-01-01 00:01:20,254910228.58956107
2025-01-01 00:01:21,254404288.2303866
2025-01-01 00:01:22,254641040.22505575
2025-01-01 00:01:23,256101840.16389537
2025-01-01 00:01:24,248955094.7508954
2025-01-01 00:01:25,251516486.27763307
2025-01-01 00:01:26,251967015.25252235
2025-01-01 00:01:27,252030483.6056907
2025-01-01 00:01:28,249390116.4635787
2025-01-01 00:01:29,254008152.0046563
2025-01-01 00:01:30,252122397.1372923
2025-01-01 00:01:31,254565311.0571687
2025-01-01 00:01:32,253455695.0159544
2025-01-01 00:01:33,252875812.59124574
2025-01-01 00:01:34,248559839.73037827
2025-01-01 00:01:35,251574505.70352364
2025-01-01 00:01:36,250731163.62328073
2025-01-01 00:01:37,250510616.11129075
2025-01-01 00:01:38,245500820.5407879
2025-01-01 00:01:39,249527429.70233038
2025-01-01 00:01:40,245329575.2513446
2025-01-01 00:01:41,247806192.93769944
2025-01-01 00:01:42,251590026.3730532
2025-01-01 00:01:43,247897100.0938448
2025-01-01 00:01:44,243979524.44601265
2025-01-01 00:01:45,246215749.13186952
2025-01-01 00:01:46,248621828.563971
2025-01-01 00:01:47,246742493.33879822
2025-01-01 00:01:48,245908655.5017708
2025-01-01 00:01:49,248173146.93902445
2025-01-01 00:01:50,245769250.49991637
2025-01-01 00:01:51,241083791.85792604
2025-01-01 00:01:52,240066857.28301948
2025-01-01 00:01:53,242800403.4933677
2025-01-01 00:01:54,242180952.7681226
2025-01-01 00:01:55,247532056.11297914
2025-01-01 00:01:56,245016100.4608765
2025-01-01 00:01:57,244780068.9093346
2025-01-01 00:01:58,242041519.35454944
2025-01-01 00:01:59,243889180.8612924
2025-01-01 00:02:00,247308589.4330999
2025-01-01 00:02:01,248436155.9804489
2025-01-01 00:02:02,244054908.06717712
2025-01-01 00:02:03,246932095.701295
2025-01-01 00:02:04,247536541.91175008
2025-01-01 00:02:05,246266754.2582626
2025-01-01 00:02:06,244567260.39596805
2025-01-01 00:02:07,249398309.07389945
2025-01-01 00:02:08,246322125.50307196
2025-01-01 00:02:09,243802131.0852035
2025-01-01 00:02:10,248553112.84753782
2025-01-01 00:02:11,250221565.23731297
2025-01-01 00:02:12,249542742.48856178
2025-01-01 00:02:13,250183446.1527194
2025-01-01 00:02:14,250434794.15683156
2025-01-01 00:02:15,251120871.65564394
2025-01-01 00:02:16,251240283.21777388
2025-01-01 00:02:17,251072692.2151387
2025-01-01 00:02:18,258492470.65843856
2025-01-01 00:02:19,261536157.7037944
2025-01-01 00:02:20,255468887.85883874
2025-01-01 00:02:21,257957579.51169214
2025-01-01 00:02:22,257679380.1322391
2025-01-01 00:02:23,256425556.9809754
2025-01-01 00:02:24,257144093.54066834
2025-01-01 00:02:25,257711909.76845315
2025-01-01 00:02:26,254721874.4731123
2025-01-01 00:02:27,256419068.9705394
2025-01-01 00:02:28,252172292.32556003
2025-01-01 00:02:29,255241617.5260782
2025-01-01 00:02:30,259642499.08644047
2025-01-01 00:02:31,256964214.8903465
2025-01-01 00:02:32,254983262.31553757
2025-01-01 00:02:33,253111404.90848857
2025-01-01 00:02:34,257069745.66201654
2025-01-01 00:02:35,258775262.38338122
2025-01-01 00:02:36,261978448.2220374
2025-01-01 00:02:37,260977677.39819938
2025-01-01 00:02:38,255601007.94485733
2025-01-01 00:02:39,254860058.632922
2025-01-01 00:02:40,255773183.04491553
2025-01-01 00:02:41,254158175.95932367
2025-01-01 00:02:42,255463501.2911532
2025-01-01 00:02:43,259410537.9736384
2025-01-01 00:02:44,256457761.46192384
2025-01-01 00:02:45,255120660.59860593
2025-01-01 00:02:46,259535794.57770947
2025-01-01 00:02:47,257606380.6809283
2025-01-01 00:02:48,261827714.70146576
2025-01-01 00:02:49,259879649.76068416
2025-01-01 00:02:50,259016072.64816096
2025-01-01 00:02:51,260623052.61679807
2025-01-01 00:02:52,257403261.82681212
2025-01-01 00:02:53,253465701.50772458
2025-01-01 00:02:54,253550814.7877813
2025-01-01 00:02:55,258380518.22663113
2025-01-01 00:02:56,254706907.475295
2025-01-01 00:02:57,258188475.65478042
2025-01-01 00:02:58,256336782.3701809
2025-01-01 00:02:59,262452766.5050623
2025-01-01 00:03:00,257038864.50706717
2025-01-01 00:03:01,255479861.8618172
2025-01-01 00:03:02,257140489.67232713
2025-01-01 00:03:03,253300057.86037123
2025-01-01 00:03:04,251459777.93742964
2025-01-01 00:03:05,251433670.3537281
2025-01-01 00:03:06,245869985.21913257
2025-01-01 00:03:07,246239816.18942183
2025-01-01 00:03:08,247759535.8011589
2025-01-01 00:03:09,256439828.1143318
2025-01-01 00:03:10,258071592.13725892
2025-01-01 00:03:11,258190410.05365148
2025-01-01 00:03:12,254318655.74311224
2025-01-01 00:03:13,254171495.16030872
2025-01-01 00:03:14,252515960.5337735
2025-01-01 00:03:15,252798484.12255013
2025-01-01 00:03:16,252744424.63245383
2025-01-01 00:03:17,250153619.28566062
2025-01-01 00:03:18,257935819.06022006
2025-01-01 00:03:19,255228847.44363204
2025-01-01 00:03:20,259068734.56338373
2025-01-01 00:03:21,257508419.03812262
2025-01-01 00:03:22,258475367.26919487
2025-01-01 00:03:23,260235650.04680485
2025-01-01 00:03:24,258247525.55265173
2025-01-01 00:03:25,261550550.95862702
2025-01-01 00:03:26,261311356.8772643
2025-01-01 00:03:27,258189694.58137292
2025-01-01 00:03:28,259672007.9860447
2025-01-01 00:03:29,259807978.11010382
2025-01-01 00:03:30,256878566.82095504
2025-01-01 00:03:31,258484876.29797444
2025-01-01 00:03:32,255053279.30164343
2025-01-01 00:03:33,255853399.40449944
2025-01-01 00:03:34,255262531.00040084
2025-01-01 00:03:35,258819550.25875676
2025-01-01 00:03:36,264366652.1674977
2025-01-01 00:03:37,262449578.5479719
2025-01-01 00:03:38,265192786.7105694
2025-01-01 00:03:39,262307351.29286107
2025-01-01 00:03:40,262111012.8779052
2025-01-01 00:03:41,257732242.87595168
2025-01-01 00:03:42,258367101.36485204
2025-01-01 00:03:43,258242981.41851285
2025-01-01 00:03:44,256687338.07519355
2025-01-01 00:03:45,261605309.18253654
2025-01-01 00:03:46,263805320.4408035
2025-01-01 00:03:47,253141852.9384041
2025-01-01 00:03:48,254640282.2621718
2025-01-01 00:03:49,254156013.07187295
2025-01-01 00:03:50,254499984.29472247
2025-01-01 00:03:51,252697653.59732628
2025-01-01 00:03:52,258973091.89850864
2025-01-01 00:03:53,258233365.06475142
2025-01-01 00:03:54,260028075.2024505
2025-01-01 00:03:55,255472551.1343279
2025-01-01 00:03:56,259440372.53823727
2025-01-01 00:03:57,259750234.57262477
2025-01-01 00:03:58,254877313.28431097
2025-01-01 00:03:59,254981866.41511348
2025-01-01 00:04:00,255591426.96097955
2025-01-01 00:04:01,252531970.96163204
2025-01-01 00:04:02,252928948.49599236
2025-01-01 00:04:03,251523802.95144588
2025-01-01 00:04:04,252646048.81255877
2025-01-01 00:04:05,254284375.6838589
2025-01-01 00:04:06,252235334.19201693
2025-01-01 00:04:07,251378892.47960824
2025-01-01 00:04:08,250237894.9295437
2025-01-01 00:04:09,257721480.02857614
2025-01-01 00:04:10,255421250.65625784
2025-01-01 00:04:11,259515813.83272025
2025-01-01 00:04:12,258878945.46871313
2025-01-01 00:04:13,260126991.81704885
2025-01-01 00:04:14,256542979.73658094
2025-01-01 00:04:15,254445824.79036114
2025-01-01 00:04:16,251528567.34511432
2025-01-01 00:04:17,252791715.61338434
2025-01-01 00:04:18,248463077.3162602
2025-01-01 00:04:19,251387304.44563875
2025-01-01 00:04:20,249142751.74859244
2025-01-01 00:04:21,253673276.91331333
2025-01-01 00:04:22,253945250.52829498
2025-01-01 00:04:23,253918905.89019603
2025-01-01 00:04:24,254274936.72870675
2025-01-01 00:04:25,256259369.94059566
2025-01-01 00:04:26,254986537.47578216
2025-01-01 00:04:27,255764698.02126962
2025-01-01 00:04:28,254665502.86445728
2025-01-01 00:04:29,249910942.0081577
2025-01-01 00:04:30,255099887.82537574
2025-01-01 00:04:31,256559045.46180978
2025-01-01 00:04:32,256152805.49090052
2025-01-01 00:04:33,257680700.14759701
2025-01-01 00:04:34,257559043.00359407
2025-01-01 00:04:35,261268171.50396279
2025-01-01 00:04:36,259602129.70203725
2025-01-01 00:04:37,255863568.7423639
2025-01-01 00:04:38,255708806.38806376
2025-01-01 00:04:39,255680718.2000207
2025-01-01 00:04:40,256674969.1627108
2025-01-01 00:04:41,249833636.90416366
2025-01-01 00:04:42,240104933.72139773
2025-01-01 00:04:43,246663798.5164108
2025-01-01 00:04:44,248226735.3334191
2025-01-01 00:04:45,250734194.3446985
2025-01-01 00:04:46,247994172.88578752
2025-01-01 00:04:47,250916238.50472286
2025-01-01 00:04:48,252383021.0051691
2025-01-01 00:04:49,253000127.58824608
2025-01-01 00:04:50,256915807.4905664
2025-01-01 00:04:51,258728268.53095114
2025-01-01 00:04:52,255568250.92777455
2025-01-01 00:04:53,250177635.1935763
2025-01-01 00:04:54,251081117.6602615
2025-01-01 00:04:55,253343518.38006115
2025-01-01 00:04:56,253379377.51537594
2025-01-01 00:04:57,253527226.62574694
2025-01-01 00:04:58,255986441.67544115
2025-01-01 00:04:59,256334209.85352588
2025-01-01 00:05:00,254580002.72857568
2025-01-01 00:05:01,252301541.63936675
2025-01-01 00:05:02,250697410.1792282
2025-01-01 00:05:03,250262637.4947106
2025-01-01 00:05:04,252401246.5895553
2025-01-01 00:05:05,254525961.3398156
2025-01-01 00:05:06,251976775.16476914
2025-01-01 00:05:07,251280641.23878118
2025-01-01 00:05:08,253244595.32977697
2025-01-01 00:05:09,253710989.82040337
2025-01-01 00:05:10,254184604.83855847
2025-01-01 00:05:11,259990606.83486483
2025-01-01 00:05:12,260607311.47221678
2025-01-01 00:05:13,262924086.62534207
2025-01-01 00:05:14,261788351.85809237
2025-01-01 00:05:15,259546154.9679651
2025-01-01 00:05:16,255204812.8857017
2025-01-01 00:05:17,256523913.5562648
2025-01-01 00:05:18,254798205.61789042
2025-01-01 00:05:19,255384638.12173963
2025-01-01 00:05:20,251869637.12229952
2025-01-01 00:05:21,245756407.55745143
2025-01-01 00:05:22,248856888.30343896
2025-01-01 00:05:23,255206676.16215804
2025-01-01 00:05:24,253240634.2361935
2025-01-01 00:05:25,254200437.72422013
2025-01-01 00:05:26,252865055.1770488
2025-01-01 00:05:27,256427195.80679977
2025-01-01 00:05:28,258225565.34168392
2025-01-01 00:05:29,256350691.44222245
2025-01-01 00:05:30,256591430.82208198
2025-01-01 00:05:31,255328564.65699115
2025-01-01 00:05:32,256881912.10412276
2025-01-01 00:05:33,258507368.9409753
2025-01-01 00:05:34,257155275.75300178
2025-01-01 00:05:35,255051020.05438402
2025-01-01 00:05:36,255544011.80350873
2025-01-01 00:05:37,250957911.04519093
2025-01-01 00:05:38,243604046.45303005
2025-01-01 00:05:39,248195348.26956943
2025-01-01 00:05:40,253016482.44835463
2025-01-01 00:05:41,248250645.85672897
2025-01-01 00:05:42,248229268.76166126
2025-01-01 00:05:43,253010563.6813538
2025-01-01 00:05:44,252324545.63788554
2025-01-01 00:05:45,249281765.66585717
2025-01-01 00:05:46,247268884.8644076
2025-01-01 00:05:47,248498091.01523328
2025-01-01 00:05:48,249811057.7135029
2025-01-01 00:05:49,255800917.30234414
2025-01-01 00:05:50,252447665.09202462
2025-01-01 00:05:51,252664375.3405557
2025-01-01 00:05:52,252077822.65469688
2025-01-01 00:05:53,253408115.2170645
2025-01-01 00:05:54,247650171.70929694
2025-01-01 00:05:55,248496608.6139516
2025-01-01 00:05:56,246373402.57898042
2025-01-01 00:05:57,250656052.8511154
2025-01-01 00:05:58,249615901.76235437
2025-01-01 00:05:59,255105627.52564442
2025-01-01 00:06:00,255019691.89542592
2025-01-01 00:06:01,251794029.1857499
2025-01-01 00:06:02,252870935.37520117
2025-01-01 00:06:03,252876391.89070433
2025-01-01 00:06:04,255540135.96795598
2025-01-01 00:06:05,253861912.01591715
2025-01-01 00:06:06,254317392.7673148
2025-01-01 00:06:07,250907964.15718684
2025-01-01 00:06:08,247027756.66562706
2025-01-01 00:06:09,243482808.18366617
2025-01-01 00:06:10,246181032.06517616
2025-01-01 00:06:11,243577533.31144693
2025-01-01 00:06:12,248121975.8561307
2025-01-01 00:06:13,246953864.79470074
2025-01-01 00:06:14,245195188.2770661
2025-01-01 00:06:15,240235562.82095113
2025-01-01 00:06:16,246920345.5705457
2025-01-01 00:06:17,245796674.17226562
2025-01-01 00:06:18,248314470.89344567
2025-01-01 00:06:19,245630035.88850027
2025-01-01 00:06:20,246080068.1562173
2025-01-01 00:06:21,239814937.99403495
2025-01-01 00:06:22,239132767.85845563
2025-01-01 00:06:23,242073065.48233077
2025-01-01 00:06:24,242620327.56531483
2025-01-01 00:06:25,246260971.51718113
2025-01-01 00:06:26,244429188.5217134
2025-01-01 00:06:27,247190304.54862842
2025-01-01 00:06:28,248077030.09611577
2025-01-01 00:06:29,244868328.0111719
2025-01-01 00:06:30,246050886.96588233
